,taxon_name_w_authors,accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_direct_accepted_name_w_author
1198753,Richardia shaoyoukengensis S.S.Ying,Richardia scabra L.,Richardia scabra L.,Richardia scabra L.,Richardia scabra var. scabra
1198754,Richardia procumbens Sessé & Moc.,Richardia scabra L.,Richardia scabra L.,Richardia scabra L.,Richardia scabra var. scabra
1198755,Richardia cubensis A.Rich.,Richardia scabra L.,Richardia scabra L.,Richardia scabra L.,Richardia scabra var. scabra
1199272,Triathera gracilis E.Fourn.,Bouteloua juncea (Desv. ex P.Beauv.) Hitchc.,Bouteloua juncea (Desv. ex P.Beauv.) Hitchc.,Bouteloua juncea (Desv. ex P.Beauv.) Hitchc.,Bouteloua triaena (Trin.) Scribn.
1199311,Panicum longipedunculatum Scribn.,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum subsp. strigosum
1199312,Panicum laxiflorum var. pubescens Vasey,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum subsp. strigosum
1199313,Panicum leucoblepharis Trin.,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum subsp. leucoblepharis (Trin.) Freckmann & Lelong
1199314,Panicum dichotomum var. glabrescens Griseb.,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum subsp. glabrescens (Griseb.) Freckmann & Lelong
1199315,Panicum ciliatum Elliott,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum subsp. strigosum
1199615,Uralepis elongata Buckley,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis elongata (Buckley) Wipff & Weakley
1201514,Aequatorium juninense H.Rob. & Cuatrec.,Nordenstamia juninensis (H.Rob. & Cuatrec.) B.Nord.,Nordenstamia juninensis (H.Rob. & Cuatrec.) B.Nord.,,
1201682,Dichrocephala paniculata Miq.,Dichrocephala integrifolia subsp. integrifolia,Dichrocephala integrifolia subsp. integrifolia,Dichrocephala integrifolia subsp. integrifolia,Myriactis javanica (Blume) DC.
1201883,Ptarmica vulgaris Hill,Achillea ptarmica subsp. ptarmica,Achillea ptarmica subsp. ptarmica,Achillea ptarmica subsp. ptarmica,Achillea ptarmica L.
1202247,Oxytropis sordida subsp. murrayi Jurtzev,Oxytropis arctica subsp. arctica,Oxytropis arctica subsp. arctica,Oxytropis arctica subsp. arctica,Oxytropis arctica var. murrayi (Jurtzev) S.L.Welsh
1202358,Danaea betancurii A.Rojas,Danaea moritziana C.Presl,Danaea moritziana C.Presl,Danaea moritziana C.Presl,Danaea betancurii A.Rojas
1202359,Danaea cuspidata Liebm.,Danaea moritziana C.Presl,Danaea moritziana C.Presl,Danaea moritziana C.Presl,Danaea cuspidata Liebm.
1202360,Danaea moritziana var. brasiliensis Rosenst.,Danaea moritziana C.Presl,Danaea moritziana C.Presl,Danaea moritziana C.Presl,Danaea excurrens Rosenst.
1202361,Danaea muelleriana Rosenst.,Danaea moritziana C.Presl,Danaea moritziana C.Presl,Danaea moritziana C.Presl,Danaea excurrens Rosenst.
1202362,Danaea muenchii Christ,Danaea moritziana C.Presl,Danaea moritziana C.Presl,Danaea moritziana C.Presl,Danaea cuspidata Liebm.
1202363,Danaea paraguariensis Christ,Danaea moritziana C.Presl,Danaea moritziana C.Presl,Danaea moritziana C.Presl,Danaea paraguariensis Christ
1202364,Danaea tuomistoana A.Rojas,Danaea moritziana C.Presl,Danaea moritziana C.Presl,Danaea moritziana C.Presl,Danaea cuspidata Liebm.
1202510,Loranthus redingii De Wild.,Phragmanthera batangae (Engl.) Balle,Phragmanthera batangae (Engl.) Balle,Phragmanthera batangae (Engl.) Balle,Phragmanthera zygiarum (Hiern) Polhill & Wiens
1202544,Caenopteris appendiculata Labill.,Asplenium appendiculatum subsp. appendiculatum,Asplenium appendiculatum subsp. appendiculatum,Asplenium appendiculatum subsp. appendiculatum,Asplenium appendiculatum (Labill.) C.Presl
1203279,Polygala filiformis A.St.-Hil. & Moq.,Polygala mandonii Chodat,Polygala mandonii Chodat,Senega mandonii (Chodat) J.F.B.Pastore,Senega gracilis (Kunth) J.F.B.Pastore
1203300,Stelis ochreata Lindl.,Stelis lindenii Lindl.,Stelis lindenii Lindl.,Stelis lindenii Lindl.,Stelis ochreata Lindl.
1203995,Acalypha major Baill.,Acalypha weddelliana Baill.,Acalypha weddelliana Baill.,Acalypha accedens Müll.Arg.,Acalypha brasiliensis subsp. psilophylla (Müll.Arg.) Cardiel & A.A.C.Sousa
1203997,Acalypha brasiliensis var. psilophylla Müll.Arg.,Acalypha weddelliana Baill.,Acalypha weddelliana Baill.,Acalypha accedens Müll.Arg.,Acalypha brasiliensis subsp. psilophylla (Müll.Arg.) Cardiel & A.A.C.Sousa
1204860,Juncus bufonius subsp. mogadorensis H.Lindb.,Juncus hybridus Brot.,Juncus hybridus Brot.,Juncus hybridus Brot.,Juncus mogadorensis (H.Lindb.) A.W.Hill
1205128,Rendlia cupricola P.A.Duvign.,Microchloa altera (Rendle) Stapf,Microchloa altera (Rendle) Stapf,Microchloa altera (Rendle) Stapf,
1205812,Rosa rubiginosa subsp. columnifera Schwertschl.,Rosa rubiginosa L.,Rosa rubiginosa L.,Rosa rubiginosa L.,Rosa × bigeneris Duffort ex Rouy
1205936,Cylicodaphne leefeana F.Muell.,Litsea ferruginea var. ferruginea,Litsea ferruginea var. ferruginea,Litsea ferruginea var. ferruginea,Litsea leefeana (F.Muell.) Merr.
1206180,Panicum ciliatifolium Kunth,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum subsp. strigosum
1207667,"Hieracium aetheorhizoides Mateo, Egido & Alejandre",Hieracium langei Fr.,Hieracium langei Fr.,Hieracium langei Fr.,Hieracium langei subsp. langei
1207668,Hieracium souliei Arv.-Touv. & Gaut.,Hieracium langei Fr.,Hieracium langei Fr.,Hieracium langei Fr.,Hieracium langei subsp. langei
1208640,Trichomanes leptophyllum Bosch,Trichomanes diaphanum Kunth,Trichomanes diaphanum Kunth,Trichomanes diaphanum Kunth,Trichomanes hymenophylloides Bosch
1208969,Lithops opalina Dinter,Lithops karasmontana subsp. karasmontana,Lithops karasmontana subsp. karasmontana,Lithops karasmontana subsp. karasmontana,Lithops eberlanzii var. aiaisensis (de Boer) R.A.Earle & A.J.Young
1209035,Silene soskae Černjavski,Silene supina M.Bieb.,Silene supina M.Bieb.,Silene supina M.Bieb.,Silene supina subsp. supina
1209379,Paullinia grandiflora Cambess.,Paullinia pinnata L.,Paullinia pinnata L.,Paullinia pinnata L.,Serjania erecta Radlk.
1209783,Orobanche hians Steven,Orobanche alba subsp. alba,Orobanche alba subsp. alba,Orobanche alba subsp. alba,Orobanche lutea Baumg.
1211369,Monarda mexicana Epling,Monarda citriodora var. austromontana (Epling) B.L.Turner,Monarda citriodora var. austromontana (Epling) B.L.Turner,Monarda citriodora var. austromontana (Epling) B.L.Turner,Monarda mexicana Epling
1212092,Allium pruinosum Candargy,Allium commutatum Guss.,Allium commutatum Guss.,Allium commutatum Guss.,
1212444,Begonia dodsonii L.B.Sm. & Wassh.,Begonia segregata L.B.Sm. & B.G.Schub.,Begonia segregata L.B.Sm. & B.G.Schub.,Begonia segregata L.B.Sm. & B.G.Schub.,Begonia segregata var. segregata
1212640,Linociera henryi H.L.Li,Chionanthus henryanus P.S.Green,Chionanthus henryanus P.S.Green,,
1212641,Chionanthus montanus Kurz,Chionanthus henryanus P.S.Green,Chionanthus henryanus P.S.Green,,
1212699,Cycas changjiangensis N.Liu,Cycas taiwaniana Carruth.,Cycas taiwaniana Carruth.,Cycas taiwaniana Carruth.,Cycas changjiangensis N.Liu
1213863,Oxytropis arctica var. murrayi (Jurtzev) S.L.Welsh,Oxytropis arctica subsp. arctica,Oxytropis arctica subsp. arctica,Oxytropis arctica subsp. arctica,Oxytropis arctica var. murrayi (Jurtzev) S.L.Welsh
1214971,Achillea millefolium subsp. foliosa Sennen,Achillea millefolium subsp. ceretanica (Sennen) Sennen,Achillea millefolium subsp. ceretanica (Sennen) Sennen,Achillea ceretanica (Sennen) I.Soriano,Achillea millefolium subsp. millefolium
1215846,Achillea monticola Martrin-Donos,Achillea millefolium subsp. ceretanica (Sennen) Sennen,Achillea millefolium subsp. ceretanica (Sennen) Sennen,Achillea ceretanica (Sennen) I.Soriano,Achillea millefolium subsp. millefolium
1217482,Rhinanthus minor var. angustifolius Gren.,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. monticola (Lamotte) P.Fourn.
1217946,Papaver pseudocorydalifolium Fedde,"Oreomecon nudicaulis (L.) Banfi, Bartolucci, J.-M.Tison & Galasso","Oreomecon nudicaulis (L.) Banfi, Bartolucci, J.-M.Tison & Galasso","Oreomecon nudicaulis (L.) Banfi, Bartolucci, J.-M.Tison & Galasso",Oreomecon nudicaulis subsp. nudicaulis
1217947,Papaver miniatum Rchb.,"Oreomecon nudicaulis (L.) Banfi, Bartolucci, J.-M.Tison & Galasso","Oreomecon nudicaulis (L.) Banfi, Bartolucci, J.-M.Tison & Galasso","Oreomecon nudicaulis (L.) Banfi, Bartolucci, J.-M.Tison & Galasso",Oreomecon nudicaulis subsp. nudicaulis
1217948,Papaver nudicaule subsp. insulare V.V.Petrovsky,"Oreomecon nudicaulis (L.) Banfi, Bartolucci, J.-M.Tison & Galasso","Oreomecon nudicaulis (L.) Banfi, Bartolucci, J.-M.Tison & Galasso","Oreomecon nudicaulis (L.) Banfi, Bartolucci, J.-M.Tison & Galasso",Oreomecon nudicaulis subsp. nudicaulis
1218029,Rhinanthus crista-galli var. drummond-hayi F.B.White,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. minor,Rhinanthus groenlandicus Chabert
1218043,Rhinanthus lochabrensis Wilmott,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. lintonii (Wilmott) P.D.Sell
1218084,Stalagmitis umbellata G.Don,Garcinia cowa Roxb. ex Choisy,Garcinia cowa Roxb. ex Choisy,Garcinia cowa Roxb. ex Choisy,Garcinia cowa var. cowa
1218190,Papaver alpinum var. xanthopetaum Trautv.,"Oreomecon nudicaulis (L.) Banfi, Bartolucci, J.-M.Tison & Galasso","Oreomecon nudicaulis (L.) Banfi, Bartolucci, J.-M.Tison & Galasso","Oreomecon nudicaulis (L.) Banfi, Bartolucci, J.-M.Tison & Galasso",Oreomecon nudicaulis subsp. nudicaulis
1218359,Oxycarpus gangetica Buch.-Ham.,Garcinia cowa Roxb. ex Choisy,Garcinia cowa Roxb. ex Choisy,Garcinia cowa Roxb. ex Choisy,Garcinia cowa var. cowa
1218376,Rhinanthus lintonii Wilmott,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. lintonii (Wilmott) P.D.Sell
1218984,Ficus niceforoi Dugand,Ficus americana subsp. guianensis (Desv.) C.C.Berg,Ficus americana subsp. guianensis (Desv.) C.C.Berg,Ficus guianensis Desv.,Ficus mathewsii (Miq.) Miq.
1218985,Ficus martini Miq.,Ficus americana subsp. guianensis (Desv.) C.C.Berg,Ficus americana subsp. guianensis (Desv.) C.C.Berg,Ficus guianensis Desv.,Ficus mathewsii (Miq.) Miq.
1218988,Ficus splendens Kunth & C.D.Bouché,Ficus americana subsp. guianensis (Desv.) C.C.Berg,Ficus americana subsp. guianensis (Desv.) C.C.Berg,Ficus guianensis Desv.,Ficus clusiifolia Schott
1218992,Ficus anacardiifolia Kunth & C.D.Bouché,Ficus americana subsp. guianensis (Desv.) C.C.Berg,Ficus americana subsp. guianensis (Desv.) C.C.Berg,Ficus guianensis Desv.,Ficus clusiifolia Schott
1220429,Lupinus pumicola A.Heller,Lupinus andersonii S.Watson,Lupinus andersonii S.Watson,Lupinus andersonii S.Watson,Lupinus albicaulis Douglas
1220658,Alchemilla alpina var. debilicaulis Buser,Alchemilla alpina L.,Alchemilla alpina L.,Alchemilla alpina L.,Alchemilla debilicaulis (Buser) Buser
1220693,Ribes menziesianum Schult.,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii var. menziesii
1220694,Grossularia menziesii var. subvestita A.Berger,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii var. menziesii
1220695,Grossularia leptosma Coville,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii var. menziesii
1220696,Ribes ferox Sm.,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii var. menziesii
1220697,Ribes hystrix Eastw.,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii var. menziesii
1220698,Grossularia senilis Coville,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii var. menziesii
1220699,Ribes subvestitum Hook. & Arn.,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii var. menziesii
1220700,Ribes occidentale Hook. & Arn.,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii var. menziesii
1220701,Ribes menziesii var. retineatum Jeps.,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii var. menziesii
1220702,Ribes menziesii var. ixoderme Quick,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii var. ixoderme Quick
1220703,Ribes occidentale var. albidum Jancz.,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii var. menziesii
1220704,Ribes menziesii var. hystriculum Jeps.,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii var. menziesii
1220705,Ribes menziesii var. faustum Jeps.,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii var. menziesii
1221120,× Sorbaronia dippelii var. superaria C.K.Schneid.,× Aroniaria dippelii (Zabel) Mezhenskyj,× Aroniaria dippelii (Zabel) Mezhenskyj,× Aroniaria dippelii (Zabel) Mezhenskyj,Aria edulis (Willd.) M.Roem.
1222004,Polypodium berteroanum Spreng.,Megalastrum inaequalifolium (Colla) A.R.Sm. & R.C.Moran,Megalastrum inaequalifolium (Colla) A.R.Sm. & R.C.Moran,Megalastrum inaequalifolium (Colla) A.R.Sm. & R.C.Moran,Rumohra adiantiformis (G.Forst.) Ching
1223145,Lasianthus longisepalus E.T.Geddes,Lasianthus chevalieri Pit.,Lasianthus chevalieri Pit.,Lasianthus chevalieri Pit.,Lasianthus chevalieri subsp. chevalieri
1223146,Lasianthus longisepalus var. jianfengensis H.S.Lo,Lasianthus chevalieri Pit.,Lasianthus chevalieri Pit.,Lasianthus chevalieri Pit.,Lasianthus chevalieri subsp. chevalieri
1223464,Begonia corallina Carrière,Begonia maculata Raddi,Begonia maculata Raddi,Begonia maculata Raddi,Begonia corallina Carrière
1223923,Lupinus andersonii var. sublinearis C.P.Sm.,Lupinus andersonii S.Watson,Lupinus andersonii S.Watson,Lupinus andersonii S.Watson,Lupinus grayi S.Watson
1223925,Lupinus caesius Eastw.,Lupinus andersonii S.Watson,Lupinus andersonii S.Watson,Lupinus andersonii S.Watson,Lupinus arbustus Douglas
1224206,Sorbus × tomentella Gand.,Karpatiosorbus hybrida (Borkh.) Sennikov & Kurtto,Karpatiosorbus hybrida (Borkh.) Sennikov & Kurtto,Karpatiosorbus hybrida (Borkh.) Sennikov & Kurtto,
1224207,Sorbus × vagensis Wilmott,Karpatiosorbus hybrida (Borkh.) Sennikov & Kurtto,Karpatiosorbus hybrida (Borkh.) Sennikov & Kurtto,Karpatiosorbus hybrida (Borkh.) Sennikov & Kurtto,
1224256,Minuartia smejkalii Dvořáková,Sabulina verna subsp. verna,Sabulina verna subsp. verna,Sabulina verna subsp. verna,"Sabulina verna subsp. smejkalii (Dvořáková) Nunvářová Kabátová, Chrtek f., Kolář & Lipánová"
1225417,Minuartia corcontica Dvořáková,Sabulina verna subsp. verna,Sabulina verna subsp. verna,Sabulina verna subsp. verna,"Sabulina verna subsp. corcontica (Dvořáková) Nunvářová Kabátová, Chrtek f., Kolář & Lipánová"
1226007,Hyssopus aristatus Godr.,Hyssopus officinalis subsp. aristatus (Godr.) Nyman,Hyssopus officinalis subsp. aristatus (Godr.) Nyman,,
1226267,Hyssopus officinalis var. maroccanus Litard. & Maire,Hyssopus officinalis subsp. aristatus (Godr.) Nyman,Hyssopus officinalis subsp. aristatus (Godr.) Nyman,,
1226268,Hyssopus officinalis var. pilifer Pant.,Hyssopus officinalis subsp. aristatus (Godr.) Nyman,Hyssopus officinalis subsp. aristatus (Godr.) Nyman,,
1227035,Hieracium adriaticum subsp. fallaciniforme Bornm. & Zahn,Pilosella visianii F.W.Schultz & Sch.Bip.,Pilosella visianii F.W.Schultz & Sch.Bip.,Pilosella visianii F.W.Schultz & Sch.Bip.,Pilosella piloselloides subsp. piloselloides
1227111,Hieracium leucodermum Arv.-Touv. & Gaut.,Hieracium candidum Scheele,Hieracium candidum Scheele,Hieracium candidum Scheele,Hieracium candidum subsp. candidum
1227112,Hieracium candidum var. lanatum Scheele ex Willk.,Hieracium candidum Scheele,Hieracium candidum Scheele,Hieracium candidum Scheele,Hieracium candidum subsp. candidum
1227113,Hieracium psilotrichum Arv.-Touv. & Cadevall,Hieracium candidum Scheele,Hieracium candidum Scheele,Hieracium candidum Scheele,Hieracium candidum subsp. candidum
1227114,Hieracium candidum var. psilotrichum Cadevall,Hieracium candidum Scheele,Hieracium candidum Scheele,Hieracium candidum Scheele,Hieracium candidum subsp. candidum
1227256,Evax cavanillesii Rouy,Filago pygmaea subsp. pygmaea,Filago pygmaea subsp. pygmaea,Filago pygmaea subsp. pygmaea,Filago carpetana (Lange) Chrtek & Holub
1228823,Musa nepalensis Wall.,Ensete glaucum var. glaucum,Ensete glaucum var. glaucum,Ensete glaucum var. glaucum,Ensete nepalense (Wall.) G.Parmar & Trias-Blasi
1229351,Holtonia Standl.,Simira Aubl.,Simira Aubl.,Simira Aubl.,Holtonia Standl.
1231403,Poicillopsis Schltr.,Matelea Aubl.,Matelea Aubl.,Matelea Aubl.,Ptycanthera Decne.
1231411,Odontostephana Alexander,Matelea Aubl.,Matelea Aubl.,Matelea Aubl.,Odontostephana Alexander
1231602,Rhytiglossa poeppigiana Nees,Justicia poeppigiana (Nees) Lindau,Justicia poeppigiana (Nees) Lindau,Justicia poeppigiana (Nees) Lindau,Justicia oriximinensis F.A.Silva & Kameyama
1232221,Ribes cuneifolium var. nubigenum Reiche,Ribes cuneifolium Ruiz & Pav.,Ribes cuneifolium Ruiz & Pav.,Ribes cuneifolium Ruiz & Pav.,Ribes cuneifolium subsp. cuneifolium
1233579,Polygala mendocina Phil.,Polygala subandina Phil.,Polygala subandina Phil.,Senega subandina (Phil.) J.F.B.Pastore & Agust.Martinez,Senega mendocina (Phil.) J.F.B.Pastore & Agust.Martinez
1234823,Verbascum hookerianum var. pseudocalycinum Maire & Murb.,Verbascum hookerianum Ball,Verbascum hookerianum Ball,Verbascum hookerianum Ball,Verbascum boerhavii L.
1234964,Trichomanes pervenulosum Alderw.,Trichomanes parvifolium (Baker) Copel.,Trichomanes parvifolium (Baker) Copel.,Trichomanes parvifolium (Baker) Copel.,Trichomanes pervenulosum Alderw.
1235876,Acorus triqueter Turcz. ex Schott,Acorus calamus var. angustatus Besser,Acorus calamus var. angustatus Besser,Acorus calamus var. angustatus Besser,Acorus calamus var. americanus Raf.
1236574,Carex reicheana Boeckeler,Carex trichodes Steud.,Carex trichodes Steud.,Carex trichodes Steud.,Carex reicheana Boeckeler
1237296,Delphinium obcordatum DC.,Delphinium ambiguum L.,Delphinium ambiguum L.,Delphinium ajacis L.,Delphinium obcordatum DC.
1238179,Paronychia bonariensis DC.,Paronychia brasiliana var. brasiliana,Paronychia brasiliana var. brasiliana,Paronychia brasiliana var. brasiliana,Paronychia brasiliana DC.
1238520,Hibbertia huegelii var. subvillosa Domin,Hibbertia striata (Steud.) K.R.Thiele,Hibbertia striata (Steud.) K.R.Thiele,Hibbertia striata (Steud.) K.R.Thiele,Hibbertia subvillosa (Domin) K.R.Thiele & T.Hammer
1238572,Heterocaryum rigidum A.DC.,Pseudoheterocaryum rigidum (A.DC.) Kaz.Osaloo & Saadati,Pseudoheterocaryum rigidum (A.DC.) Kaz.Osaloo & Saadati,,
1239092,Alsine graminifolia J.F.Gmel.,"Mcneillia graminifolia subsp. rosanoi (Ten.) F.Conti, Bartolucci, Iamonico & Del Guacchio","Mcneillia graminifolia subsp. rosanoi (Ten.) F.Conti, Bartolucci, Iamonico & Del Guacchio",Mcneillia rosanoi (Ten.) F.Conti & Del Guacchio,Mcneillia rosanoi subsp. rosanoi
1239358,Hieracium myriadenum Boiss. & Reut. ex Rchb.f.,Pilosella vahlii (Froel.) F.W.Schultz & Sch.Bip.,Pilosella vahlii (Froel.) F.W.Schultz & Sch.Bip.,Pilosella vahlii (Froel.) F.W.Schultz & Sch.Bip.,Pilosella vahlii subsp. vahlii
1239375,Polygala pseudojuncea Chodat,Polygala equisetoides A.St.-Hil. & Moq.,Polygala equisetoides A.St.-Hil. & Moq.,Senega equisetoides (A.St.-Hil. & Moq.) J.F.B.Pastore,Senega monosperma (A.W.Benn.) J.F.B.Pastore
1239388,Polygala juncoides Chodat,Polygala equisetoides A.St.-Hil. & Moq.,Polygala equisetoides A.St.-Hil. & Moq.,Senega equisetoides (A.St.-Hil. & Moq.) J.F.B.Pastore,Senega nudicaulis (A.W.Benn.) J.F.B.Pastore
1239730,Erigeron uralensis Less.,Erigeron acris subsp. brachycephalus (H.Lindb.) Hiitonen,Erigeron acris subsp. brachycephalus (H.Lindb.) Hiitonen,Erigeron brachycephalus H.Lindb.,Erigeron uralensis Less.
1241126,Polygala grisea A.W.Benn.,Polygala subandina Phil.,Polygala subandina Phil.,Senega subandina (Phil.) J.F.B.Pastore & Agust.Martinez,Senega philippiana (Chodat) J.F.B.Pastore & Agust.Martinez
