,taxon_name_w_authors,accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_direct_accepted_name_w_author
794624,Crotalaria sagittalis var. rotundifolia Schltdl.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis var. sagittalis
794625,Iocaulon pilosa Raf.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis var. sagittalis
794626,Crotalaria sagittalis var. blumeriana H.Senn,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis var. blumeriana H.Senn
794627,Iocaulon lunulata Raf.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis var. sagittalis
794628,Crotalaria sagittalis var. oblonga Michx.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis var. sagittalis
794629,Crotalaria pringlei A.Gray,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis var. sagittalis
794630,Crotalaria platycarpa Link,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis var. sagittalis
794631,Crotalaria pilosa Raf.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis var. sagittalis
794632,Crotalaria parviflora var. glabella M.Martens & Galeotti,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis var. sagittalis
794633,Crotalaria parviflora var. hirsutissima M.Martens & Galeotti,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis var. sagittalis
794634,Crotalaria parviflora Roth,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis var. sagittalis
794635,Crotalaria matthewsiana Benth.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis var. sagittalis
794636,Crotalaria lunulata Raf.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis var. sagittalis
794637,Crotalaria fruticosa Mill.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis var. sagittalis
794638,Crotalaria undulata Knowles & Westc.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis var. sagittalis
794639,Crotalaria tuerckheimii H.Senn,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis var. sagittalis
794640,Crotalaria tuerckheimii var. macrantha H.Senn,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis var. sagittalis
794641,Crotalaria bialata Schrank,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis var. sagittalis
794642,Crotalaria belizensis Lundell,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis L.,Crotalaria sagittalis var. sagittalis
794880,Eritrichium micranthum Phil.,Cryptantha globulifera (Clos) Reiche,Cryptantha globulifera (Clos) Reiche,Cryptantha globulifera (Clos) Reiche,Cryptantha diffusa (Phil.) I.M.Johnst.
794888,Allocarya dichotoma Brand,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia var. intermedia
794889,Cryptantha trifurca Eastw.,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia var. intermedia
794890,Cryptantha quentinensis J.F.Macbr.,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia var. intermedia
794891,Cryptantha scabrella Piper,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia var. intermedia
794892,Cryptantha intermedia var. johnstonii J.F.Macbr.,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia var. intermedia
794893,Cryptantha hansenii Brand,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia var. intermedia
794894,Cryptantha hansenii var. pulchella Brand,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia var. intermedia
794895,Cryptantha monosperma Greene,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia var. intermedia
794896,Cryptantha fragilis Peck,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia var. intermedia
794897,Cryptantha fergusonae (J.F.Macbr.) Brand,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia var. intermedia
794898,Cryptantha barbigera var. fergusonae J.F.Macbr.,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia var. intermedia
794899,Krynitzkia intermedia A.Gray,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia (A.Gray) Greene,Cryptantha intermedia var. intermedia
795471,Cuphea gracilis var. minor Koehne,Cuphea antisyphilitica Kunth,Cuphea antisyphilitica Kunth,Cuphea antisyphilitica Kunth,Cuphea odonellii Lourteig
797049,Sarothamnus cantabricus var. dieckii (Lange) C.Vicioso,Cytisus cantabricus (Willk.) Rchb.f. & Beck,Cytisus cantabricus (Willk.) Rchb.f. & Beck,Cytisus cantabricus (Willk.) Rchb.f. & Beck,"Cytisus dieckii (Lange) Fern.Prieto, Nava, Fern.Casado, M.Herrera, Bueno Sánchez, Sa"
797772,Daphne gnidium f. vulgaris Cout.,Daphne gnidium L.,Daphne gnidium L.,Daphne gnidium L.,Daphne gnidium subsp. gnidium
798475,Delphinium peregrinum var. macrosiphon Sennen,Delphinium ambiguum L.,Delphinium ambiguum L.,Delphinium ajacis L.,Delphinium obcordatum DC.
798477,Delphinium peregrinum var. obcordatum (DC.) Huth,Delphinium ambiguum L.,Delphinium ambiguum L.,Delphinium ajacis L.,Delphinium obcordatum DC.
798478,Delphinium peregrinum var. oranense (Debeaux) Sennen & Mauricio,Delphinium ambiguum L.,Delphinium ambiguum L.,Delphinium ajacis L.,Delphinium obcordatum DC.
798479,Delphinium obcordatum DC.,Delphinium ambiguum L.,Delphinium ambiguum L.,Delphinium ajacis L.,Delphinium obcordatum DC.
798480,Delphinium halteratum f. rifanum Maire & Sennen,Delphinium ambiguum L.,Delphinium ambiguum L.,Delphinium ajacis L.,Delphinium obcordatum DC.
798481,Delphinium cardiopetalum var. oranense Debeaux,Delphinium ambiguum L.,Delphinium ambiguum L.,Delphinium ajacis L.,Delphinium obcordatum DC.
798482,Delphinium halteratum var. rifanum (Maire & Sennen) Sennen,Delphinium ambiguum L.,Delphinium ambiguum L.,Delphinium ajacis L.,Delphinium obcordatum DC.
798483,Delphinium peregrinum var. laxum Gattef. & Maire,Delphinium ambiguum L.,Delphinium ambiguum L.,Delphinium ajacis L.,Delphinium obcordatum DC.
798484,Delphinium peregrinum f. ochroleucum Batt.,Delphinium ambiguum L.,Delphinium ambiguum L.,Delphinium ajacis L.,Delphinium obcordatum DC.
799272,Sisymbrium sophia var. sericea Neuman,Descurainia sophia (L.) Webb ex Prantl,Descurainia sophia (L.) Webb ex Prantl,Descurainia sophia (L.) Webb ex Prantl,Descurainia sophia subsp. sophia
799299,Desmanthus chacoensis Burkart,Desmanthus tatuhyensis var. brevipes (B.L.Turner) Luckow,Desmanthus tatuhyensis var. brevipes (B.L.Turner) Luckow,Desmanthus brevipes B.L.Turner,Desmanthus chacoensis Burkart
799304,Desmodium parviflorum f. yunnanense Pamp.,Desmodiastrum racemosum (Benth.) A.Pramanik & Thoth.,Desmodiastrum racemosum (Benth.) A.Pramanik & Thoth.,Desmodiastrum racemosum (Benth.) A.Pramanik & Thoth.,Leptodesmia microphylla var. microphylla
801196,Dillenia rhizophora Boerl. & Koord.-Schum.,Dillenia grandifolia Wall. ex Hook.f. & Thomson,Dillenia grandifolia Wall. ex Hook.f. & Thomson,Dillenia grandifolia Wall. ex Hook.f. & Thomson,Dillenia reticulata var. reticulata
801448,Primula peduncularis (Bornm.) Bornm.,Dionysia cespitosa (Duby) Boiss.,Dionysia cespitosa (Duby) Boiss.,Dionysia cespitosa (Duby) Boiss.,Dionysia cespitosa subsp. cespitosa
801449,Dionysia peduncularis Bornm.,Dionysia cespitosa (Duby) Boiss.,Dionysia cespitosa (Duby) Boiss.,Dionysia cespitosa (Duby) Boiss.,Dionysia cespitosa subsp. cespitosa
801450,Dionysia bolivarii Pau,Dionysia cespitosa (Duby) Boiss.,Dionysia cespitosa (Duby) Boiss.,Dionysia cespitosa (Duby) Boiss.,Dionysia cespitosa subsp. cespitosa
801455,Dionysia sintenisii Stapf ex Bornm.,Dionysia odora Fenzl,Dionysia odora Fenzl,Dionysia odora Fenzl,Dionysia sintenisii Stapf ex Bornm.
801466,Aretia longiflora Fisch. ex A.DC.,Dionysia odora Fenzl,Dionysia odora Fenzl,Dionysia odora Fenzl,Dionysia odora subsp. odora
801467,Primula straussii (Bornm. & Hausskn.) Bornm.,Dionysia odora Fenzl,Dionysia odora Fenzl,Dionysia odora Fenzl,Dionysia odora subsp. straussii (Bornm. & Hausskn.) Bornm.
801469,Gregoria aucheri Duby,Dionysia odora Fenzl,Dionysia odora Fenzl,Dionysia odora Fenzl,Dionysia odora subsp. odora
801470,Dionysia straussii Bornm. & Hausskn.,Dionysia odora Fenzl,Dionysia odora Fenzl,Dionysia odora Fenzl,Dionysia odora subsp. straussii (Bornm. & Hausskn.) Bornm.
801471,Dionysia aucheri (Duby) Boiss.,Dionysia odora Fenzl,Dionysia odora Fenzl,Dionysia odora Fenzl,Dionysia odora subsp. odora
803956,Mesembryanthemum lacunatum N.E.Br.,Eberlanzia schneideriana (A.Berger) H.E.K.Hartmann,Eberlanzia schneideriana (A.Berger) H.E.K.Hartmann,Eberlanzia schneideriana (A.Berger) H.E.K.Hartmann,Eberlanzia velutina (L.Bolus) Klak & P.C.van Wyk
803957,Ruschia pillansii L.Bolus,Eberlanzia schneideriana (A.Berger) H.E.K.Hartmann,Eberlanzia schneideriana (A.Berger) H.E.K.Hartmann,Eberlanzia schneideriana (A.Berger) H.E.K.Hartmann,Eberlanzia pillansii (L.Bolus) Klak & P.C.van Wyk
803960,Ruschia velutina L.Bolus,Eberlanzia schneideriana (A.Berger) H.E.K.Hartmann,Eberlanzia schneideriana (A.Berger) H.E.K.Hartmann,Eberlanzia schneideriana (A.Berger) H.E.K.Hartmann,Eberlanzia velutina (L.Bolus) Klak & P.C.van Wyk
804230,Echinocereus cucumis Werderm.,Echinocereus scheeri subsp. gentryi (Clover) N.P.Taylor,Echinocereus scheeri subsp. gentryi (Clover) N.P.Taylor,Echinocereus scheeri subsp. gentryi (Clover) N.P.Taylor,Echinocereus scheeri subsp. cucumis (Werderm.) W.Blum & Oldach
804415,Genista lusitanica var. erinacea Pau,"Echinospartum ibericum Rivas Mart., Sánchez Mata & Sancho","Echinospartum ibericum Rivas Mart., Sánchez Mata & Sancho","Echinospartum ibericum Rivas Mart., Sánchez Mata & Sancho",Echinospartum ibericum subsp. ibericum
804468,Echium fontanesii var. setosum Willk.,Echium flavum Desf.,Echium flavum Desf.,Echium flavum Desf.,Echium flavum subsp. flavum
804676,Elaeocarpus savannarum A.C.Sm.,Elaeocarpus albiflorus R.Knuth,Elaeocarpus albiflorus R.Knuth,Elaeocarpus polydactylus var. podocarpoides Schltr.,Elaeocarpus polydactylus var. savannarum (A.C.Sm.) Coode
804688,Elaeocarpus alpestris A.C.Sm.,Elaeocarpus arfakensis Schltr.,Elaeocarpus arfakensis Schltr.,Elaeocarpus polydactylus var. arfakensis (Schltr.) Coode,Elaeocarpus polydactylus var. alpestris (A.C.Sm.) Coode
804689,Elaeocarpus pulleanus O.C.Schmidt,Elaeocarpus arfakensis Schltr.,Elaeocarpus arfakensis Schltr.,Elaeocarpus polydactylus var. arfakensis (Schltr.) Coode,Elaeocarpus polydactylus var. alpestris (A.C.Sm.) Coode
805335,Elatostema treutleri Hook.f.,Elatostema procridioides Wedd.,Elatostema procridioides Wedd.,Elatostema procridioides Wedd.,Elatostema procridioides var. treutleri (Hook.f.) Murti & Pusalkar
805336,Elatostema beshengii W.T.Wang,Elatostema procridioides Wedd.,Elatostema procridioides Wedd.,Elatostema procridioides Wedd.,Elatostema procridioides var. procridioides
805672,Ocotea endlicheriopsis Mez,Endlicheria canescens Chanderbali,Endlicheria canescens Chanderbali,Endlicheria canescens Chanderbali,Ocotea endlicheriopsis Mez
805689,Endlicheria endlicheriopsis (Mez) Kosterm.,Endlicheria canescens Chanderbali,Endlicheria canescens Chanderbali,Endlicheria canescens Chanderbali,Ocotea endlicheriopsis Mez
805873,Enkianthus calophyllus T.Z.Hsu,Enkianthus serrulatus (E.H.Wilson) C.K.Schneid.,Enkianthus serrulatus (E.H.Wilson) C.K.Schneid.,Enkianthus serrulatus (E.H.Wilson) C.K.Schneid.,Enkianthus perulatus (Miq.) C.K.Schneid.
806063,Epacris heteronema var. planifolia Benth.,Epacris stuartii Stapf,Epacris stuartii Stapf,Epacris stuartii Stapf,Epacris heteronema Labill.
806133,Chamaenerium angustifolium var. spectabile Simmons,Epilobium angustifolium L.,Epilobium angustifolium L.,Epilobium angustifolium L.,Epilobium angustifolium subsp. angustifolium
806622,Eranthis hyemalis var. tubergenii (Bowles) P.D.Sell,Eranthis hyemalis (L.) Salisb.,Eranthis hyemalis (L.) Salisb.,Eranthis hyemalis (L.) Salisb.,Eranthis × tubergenii Bowles
808579,Erodium guttatum subsp. euguttatum Maire & Weiller,Erodium guttatum (Desf.) Willd.,Erodium guttatum (Desf.) Willd.,Erodium guttatum (Desf.) Willd.,Erodium guttatum subsp. guttatum
808581,Erodium guttatum f. subacaule Brumh.,Erodium guttatum (Desf.) Willd.,Erodium guttatum (Desf.) Willd.,Erodium guttatum (Desf.) Willd.,Erodium guttatum subsp. guttatum
808593,Erodium cicutarium subsp. primulaceum (Welw. ex Lange) Maire,Erodium maculatum Salzm. ex C.Presl,Erodium maculatum Salzm. ex C.Presl,Erodium maculatum Salzm. ex C.Presl,Erodium cicutarium (L.) L'Hér.
808699,Euzomum hispidum Link,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.
808700,Crucifera eruca E.H.L.Krause,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.
808701,Brassica lativalvis Boiss.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.
808702,Euzomum sativum Link,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.
808703,Sinapis exotica DC.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.
808704,Brassica hispida Ten.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.
808705,Eruca vesicaria subvar. oleracea (J.St.-Hil.) Emb. & Maire,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.
808706,Sinapis eruca (L.) Vest,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.
808707,Brassica eruca L.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.
808708,Eruca sativa var. eriocarpa (Boiss.) Post,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.
808709,Eruca vesicaria var. genuina P.Fourn.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca longirostris Uechtr.
808710,Brassica erucoides Hornem.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.
808711,Eruca vesicaria var. deserti (Pomel) Maire,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca longirostris Uechtr.
808712,Eruca longirostris var. leptocarpa Pau,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.
808713,Eruca sativa var. dasycarpa Rouy & Foucaud,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.
808714,Brassica erucoides Roxb.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.
808715,Eruca vesicaria var. lanceolata (Pomel) Emb. & Maire,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca longirostris Uechtr.
808716,Eruca vesicaria var. orthosepala Lange,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.
808717,Eruca sativa var. hispida Rouy & Foucaud,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.
808718,Brassica turgida Pers.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.
808719,Eruca vesicaria var. longistyla (Pomel) O.E.Schulz,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca longirostris Uechtr.
808720,Eruca vesicaria var. sativa (Mill.) Thell.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.
808721,Eruca vesicaria var. cappadocica (Reut. ex Boiss.) P.Fourn.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.
808724,Eruca glabrescens var. valverdensis Pit.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.
808725,Brassica uechtritziana Janka,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.
808726,Eruca vesicaria subsp. sativa (Mill.) Thell.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.
808727,Eruca sylvestris Bubani,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.
808728,Eruca vesicaria var. longirostris (Uechtr.) P.Fourn.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca longirostris Uechtr.
808729,Eruca sativa var. deserti (Pomel) Batt.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca longirostris Uechtr.
808730,Eruca vesicaria subsp. lativalvis (Boiss.) Thell.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.
808731,Eruca vesicaria subsp. longirostris (Uechtr.) Emb. & Maire,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca longirostris Uechtr.
808732,Eruca ruchetta Spach,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.
808733,Eruca sativa Mill.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca sativa Mill.
808734,Eruca sativa var. longirostris (Uechtr.) Rouy,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca longirostris Uechtr.
